assembly_accession,assembly_name,organism_name,organism_taxonomic_id,assembly_release_date,assembly_release_year,checkm_completeness,checkm_completeness_percentile,checkm_contamination,checkm_version,checkm_marker_count,collection_date
GCA_944474815.3,tdSchCurr1.1a,Schistosoma curassoni,6186,2022-09-16,2022,,,,,,2025-01-26
GCA_944470375.2,tdSchGuin1.2,Schistosoma guineensis,393876,2022-09-15,2022,,,,,,2025-01-26
GCF_000699445.3,UoM_Shae.V3,Schistosoma haematobium,6185,2022-02-10,2022,,,,,,2025-01-26
GCA_944470365.2,tdSchInte1.2,Schistosoma intercalatum,6187,2022-09-20,2022,,,,,,2025-01-26
GCA_025215515.1,ASM2521551v1,Schistosoma japonicum,6182,2022-09-16,2022,,,,,,2025-01-26
GCF_000237925.1,ASM23792v2,Schistosoma mansoni,6183,2011-12-13,2011,,,,,,2025-01-26
GCA_944470205.2,tdSchMarg1.2,Schistosoma margrebowiei,48269,2022-09-20,2022,,,,,,2025-01-26
GCA_944470405.2,tdSchMatt1.2,Schistosoma mattheei,31246,2022-09-20,2022,,,,,,2025-01-26
GCA_034768735.1,ASM3476873v1,Schistosoma mekongi,38744,2023-12-29,2023,,,,,,2025-01-26
GCA_944470415.2,tdSchRodh1.2,Schistosoma rodhaini,6188,2022-09-20,2022,,,,,,2025-01-26
GCA_946903255.1,tdSchSpin1.1b,Schistosoma spindalis,6189,2022-09-22,2022,,,,,,2025-01-26
GCA_944470395.2,tdSchTurk1.2,Schistosoma turkestanicum,1163369,2022-09-20,2022,,,,,,2025-01-26
GCA_020882235.1,ASM2088223v1,Schizaphis graminum,13262,2021-11-16,2021,,,,,,2025-01-26
GCA_027474115.1,SKLP_Smal_1.2,Schizopygopsis malacanthus,361645,2022-12-28,2022,,,,,,2025-01-26
GCA_027422435.1,SKLP_Spyl_1.3,Schizopygopsis pylzovi,263523,2022-12-28,2022,,,,,,2025-01-26
GCA_040939985.1,ASM4093998v1,Schizopygopsis younghusbandi,263521,2024-07-29,2024,,,,,,2025-01-26
GCA_027422415.1,SKLP_Slan_1.0,Schizothorax lantsangensis,343527,2022-12-28,2022,,,,,,2025-01-26
GCA_041051915.1,ASM4105191v1,Schizothorax macropogon,263547,2024-08-05,2024,,,,,,2025-01-26
GCA_951805265.1,icSchPect1.1,Schizotus pectinicornis,351686,2023-06-03,2023,,,,,,2025-01-26
GCA_019022885.1,Schi1.0,Schlechtendalia chinensis,38111,2021-06-24,2021,,,,,,2025-01-26
GCA_044892535.1,ASM4489253v1,Schmidtea lugubris,163372,2024-11-13,2024,,,,,,2025-01-26
GCA_045838265.1,schMedS3h1,Schmidtea mediterranea,79327,2024-12-09,2024,,,,,,2025-01-26
GCA_044892505.1,ASM4489250v1,Schmidtea nova,163373,2024-11-13,2024,,,,,,2025-01-26
GCA_044892525.1,ASM4489252v1,Schmidtea polychroa,50054,2024-11-13,2024,,,,,,2025-01-26
GCA_963935595.1,ilSchGiga1.1,Schoenobius gigantellus,753421,2024-02-08,2024,,,,,,2025-01-26
GCA_905475405.1,ilSchCost1.1,Schrankia costaestrigalis,411963,2021-04-15,2021,,,,,,2025-01-26
GCA_033000465.1,ASM3300046v1,Sciaenops ocellatus,76340,2023-10-24,2023,,,,,,2025-01-26
GCA_964204755.1,idSciPlat2.1,Sciapus platypterus,377571,2024-07-27,2024,,,,,,2025-01-26
GCA_036419045.1,ASM3641904v1,Scirpophaga incertulas,72366,2024-02-07,2024,,,,,,2025-01-26
GCF_902686445.1,mSciCar1.2,Sciurus carolinensis,30640,2020-07-31,2020,,,,,,2025-01-26
GCA_902686455.2,mSciVul1.2,Sciurus vulgaris,55149,2020-07-31,2020,,,,,,2025-01-26
GCA_037305995.1,ZJU_Salt_1.0,Sclerodermus sp. 'alternatusi',3042140,2024-03-20,2024,,,,,,2025-01-26
GCA_964656415.1,wsSclBrat1.1,Sclerolinum brattstromi,167799,2025-01-02,2025,,,,,,2025-01-26
GCF_900964775.1,fSclFor1.1,Scleropages formosus,113540,2019-04-11,2019,,,,,,2025-01-26
GCA_033964015.1,Scal100,Scolanthus callimorphus,2072708,2023-11-28,2023,,,,,,2025-01-26
GCA_964345685.1,ilScoOrio1.hap1.1,Scolitantides orion,301177,2024-11-29,2024,,,,,,2025-01-26
GCA_964304615.1,bScoRus3.1,Scolopax rusticola,100826,2024-11-06,2024,,,,,,2025-01-26
GCF_027409825.1,fScoJap1.pri,Scomber japonicus,13676,2022-12-28,2022,,,,,,2025-01-26
GCF_963691925.1,fScoSco1.1,Scomber scombrus,13677,2023-12-07,2023,,,,,,2025-01-26
GCA_038419695.1,ASM3841969v1,Scomberomorus guttatus,99343,2024-04-23,2024,,,,,,2025-01-26
GCA_963921215.1,ilScoAmbi1.1,Scoparia ambigualis,1594341,2024-01-05,2024,,,,,,2025-01-26
GCF_022379125.1,ASM2237912v1,Scophthalmus maximus,52904,2022-02-24,2022,,,,,,2025-01-26
GCA_023238725.1,ASM2323872v1,Scortum barcoo,214431,2022-05-12,2022,,,,,,2025-01-26
GCA_949320045.1,ilScoBipu1.1,Scotopteryx bipunctaria,987009,2023-03-10,2023,,,,,,2025-01-26
GCA_964291035.1,ilScoChen1.1,Scotopteryx chenopodiata,326962,2024-10-28,2024,,,,,,2025-01-26
GCA_949820665.1,ilScrCost1.1,Scrobipalpa costella,1858070,2023-04-19,2023,,,,,,2025-01-26
GCA_965112585.1,ilScrOcel1.hap1.1,Scrobipalpa ocellatella,2561724,2025-01-23,2025,,,,,,2025-01-26
GCA_044232375.1,ASM4423237v1,Scurria scurra,351200,2024-11-04,2024,,,,,,2025-01-26
GCF_902713615.1,sScyCan1.1,Scyliorhinus canicula,7830,2020-12-17,2020,,,,,,2025-01-26
GCF_035594125.1,ASM3559412v1,Scylla paramamosain,85552,2024-01-12,2024,,,,,,2025-01-26
GCA_964340755.1,ilScyEmpe1.hap1.1,Scythris empetrella,1073593,2024-11-18,2024,,,,,,2025-01-26
GCA_043250625.1,fSebFas1.pri,Sebastes fasciatus,394691,2024-10-17,2024,,,,,,2025-01-26
GCA_014673565.1,ASM1467356v1,Sebastes schlegelii,214486,2020-09-21,2020,,,,,,2025-01-26
GCF_015220745.1,fSebUmb1.pri,Sebastes umbrosus,72105,2020-11-03,2020,,,,,,2025-01-26
GCA_913789895.3,iySelTumu1.3,Seladonia tumulorum,115100,2022-02-09,2022,,,,,,2025-01-26
GCA_917880725.1,ilSelDent1.1,Selenia dentaria,934894,2021-11-18,2021,,,,,,2025-01-26
GCA_034552555.1,ASM3455255v1,Semaprochilodus insignis,642563,2023-12-26,2023,,,,,,2025-01-26
GCA_046119115.1,ASM4611911v1,Semiaphis heraclei,796293,2024-12-17,2024,,,,,,2025-01-26
GCA_964036315.1,xcSepEscu2.1,Sepia esculenta,31210,2024-05-13,2024,,,,,,2025-01-26
GCA_963932145.1,xcSepLyci1.1,Sepia lycidas,296134,2024-02-07,2024,,,,,,2025-01-26
GCA_964300435.1,xcSepOffi3.1,Sepia officinalis,6610,2024-10-28,2024,,,,,,2025-01-26
GCA_964339045.1,xcSepAffi3.1,Sepiola affinis,70192,2024-11-12,2024,,,,,,2025-01-26
GCA_963556195.1,xcSepAtla11.1,Sepiola atlantica,70193,2023-10-11,2023,,,,,,2025-01-26
GCA_963585895.1,xcSepLess1.1,Sepioteuthis lessoniana,34570,2023-12-07,2023,,,,,,2025-01-26
GCA_040543525.2,ASM4054352v2,Serangium japonicum,544596,2024-10-25,2024,,,,,,2025-01-26
GCA_964264485.1,idSerSile2.1,Sericomyia silentis,1676147,2024-09-18,2024,,,,,,2025-01-26
GCF_022539315.1,serCan2020,Serinus canaria,9135,2022-08-25,2022,,,,,,2025-01-26
GCF_021018895.1,ASM2101889v1,Seriola aureovittata,2871759,2021-12-02,2021,,,,,,2025-01-26
GCA_041682515.1,ASM4168251v1,Seriola dumerili,41447,2024-09-03,2024,,,,,,2025-01-26
GCA_039766575.1,ASM3976657v1,Serrognathus titanus,618631,2024-05-24,2024,,,,,,2025-01-26
GCA_037179545.1,ASM3717954v1,Sesamia inferens,492764,2024-03-15,2024,,,,,,2025-01-26
GCA_914767545.1,ilSesApif2.1,Sesia apiformis,748215,2021-09-16,2021,,,,,,2025-01-26
GCA_943735995.1,ilSesBemb1.1,Sesia bembeciformis,287197,2022-06-24,2022,,,,,,2025-01-26
GCA_964277105.1,ilSetAuri1.hap1.1,Setina aurita,1660689,2024-10-28,2024,,,,,,2025-01-26
GCA_030347295.1,S_ten_1.0,Setipinna tenuifilis,762045,2023-06-27,2023,,,,,,2025-01-26
GCA_001746935.2,mywa_2.1,Setophaga coronata coronata,1037456,2020-12-08,2020,,,,,,2025-01-26
GCA_964277625.1,ilShaPren1.hap1.1,Shargacucullia prenanthis,987467,2024-10-28,2024,,,,,,2025-01-26
GCA_964273835.1,ilShaScro1.hap1.1,Shargacucullia scrophulariae,987468,2024-10-05,2024,,,,,,2025-01-26
GCA_947562105.1,ilShaVerb5.1,Shargacucullia verbasci,987469,2022-12-13,2022,,,,,,2025-01-26
GCA_021292165.1,IOZ_Scro_1.0,Shinisaurus crocodilurus,52224,2021-12-28,2021,,,,,,2025-01-26
GCA_961205875.1,ikSiaFuli1.1,Sialis fuliginosa,1230162,2023-07-28,2023,,,,,,2025-01-26
GCA_949319165.1,ikSiaLuta1.1,Sialis lutaria,279420,2023-03-12,2023,,,,,,2025-01-26
GCA_922984085.1,idSicFerr1.1,Sicus ferrugineus,1219204,2021-12-19,2021,,,,,,2025-01-26
GCA_964017195.1,jaSidRadi1.1,Siderastrea radians,214988,2024-03-23,2024,,,,,,2025-01-26
GCA_964030785.1,jaSidSide1.1,Siderastrea siderea,130672,2024-04-20,2024,,,,,,2025-01-26
GCA_041146955.1,ASM4114695v1,Siganus canaliculatus,75042,2024-08-12,2024,,,,,,2025-01-26
GCA_041721565.1,HispidOSU,Sigmodon hispidus,42415,2024-09-03,2024,,,,,,2025-01-26
GCA_946808225.1,fSilAri3.1,Silurus aristotelis,933932,2022-09-15,2022,,,,,,2025-01-26
GCF_014805685.1,ASM1480568v1,Silurus meridionalis,175797,2020-10-02,2020,,,,,,2025-01-26
GCA_963930825.1,icSilUnid1.1,Silvanus unidentatus,295940,2024-01-31,2024,,,,,,2025-01-26
GCA_041003635.1,ASM4100363v1,Simocephalus vetulus,77651,2024-08-01,2024,,,,,,2025-01-26
GCA_046254885.1,ASM4625488v1,Sinanodonta woodiana,1069815,2024-12-23,2024,,,,,,2025-01-26
GCA_004115045.4,ASM411504v4,Sinella curviseta,187695,2023-10-27,2023,,,,,,2025-01-26
GCA_040182825.1,SW_HiC,Sinibrama wui,2202366,2024-06-14,2024,,,,,,2025-01-26
GCF_020085105.1,ASM2008510v1,Siniperca chuatsi,119488,2021-09-24,2021,,,,,,2025-01-26
GCA_011952075.1,sinKne6b,Siniperca knerii,214812,2020-04-09,2020,,,,,,2025-01-26
GCA_027580175.1,ASM2758017v1,Siniperca scherzeri,228252,2023-01-09,2023,,,,,,2025-01-26
GCA_045785235.1,ASM4578523v1,Sinocyclocheilus anshuiensis,1608454,2024-12-09,2024,,,,,,2025-01-26
GCA_045785285.1,ASM4578528v1,Sinocyclocheilus maitianheensis,307951,2024-12-09,2024,,,,,,2025-01-26
GCA_028554795.2,ASM2855479v2,Sinohyriopsis cumingii,165450,2024-01-05,2024,,,,,,2025-01-26
GCA_007844125.1,ASM784412v1,Sinonovacula constricta,98310,2019-08-08,2019,,,,,,2025-01-26
GCA_039955035.1,ASM3995503v1,Sinosolenaia oleivora,3237505,2024-05-30,2024,,,,,,2025-01-26
GCA_041222645.1,ASM4122264v1,Sinospelaeobdella cavatuses,933808,2024-08-13,2024,,,,,,2025-01-26
GCA_028829895.1,ASM2882989v1,Sinotaia quadrata,200191,2023-02-24,2023,,,,,,2025-01-26
GCA_964270865.1,ilSioLine1.hap1.1,Siona lineata,190364,2024-09-29,2024,,,,,,2025-01-26
GCA_020466265.1,ASM2046626v1,Siphamia tubifer,1536898,2021-10-15,2021,,,,,,2025-01-26
GCA_949825025.1,ieSipAlte2.1,Siphlonurus alternatus,248243,2023-04-19,2023,,,,,,2025-01-26
GCA_032622095.1,ASM3262209v1,Siphonodentalium dalli,3019061,2023-10-13,2023,,,,,,2025-01-26
GCA_026874595.2,ASM2687459v2,Sipunculus nudus,6446,2022-12-14,2022,,,,,,2025-01-26
GCA_039880765.1,rSisCat1_p1.0,Sistrurus catenatus,8756,2024-05-29,2024,,,,,,2025-01-26
GCA_958496155.1,inSisNigr1.1,Sisyra nigra,279440,2023-07-18,2023,,,,,,2025-01-26
GCA_958496175.1,inSisTerm1.1,Sisyra terminalis,1560625,2023-07-18,2023,,,,,,2025-01-26
GCA_008086715.1,ASM808671v1,Sitobion miscanthi,44668,2019-08-28,2019,,,,,,2025-01-26
GCA_021018905.1,ASM2101890v1,Sitodiplosis mosellana,263140,2021-12-02,2021,,,,,,2025-01-26
GCA_964263205.1,icSitLine7.1,Sitona lineatus,202195,2024-09-15,2024,,,,,,2025-01-26
GCA_032173965.1,ASM3217396v1,Sitta carolinensis,50250,2023-09-29,2023,,,,,,2025-01-26
GCA_032441835.1,ASM3244183v1,Slavum lentiscoides,2878228,2023-10-11,2023,,,,,,2025-01-26
GCA_033063855.1,ASM3306385v1,Smittia aterrima,611654,2023-10-26,2023,,,,,,2025-01-26
GCA_033064975.1,ASM3306497v1,Smittia sp. YW1114-2,2925353,2023-10-26,2023,,,,,,2025-01-26
GCA_017141385.1,ASM1714138v1,Sogatella furcifera,113103,2021-03-09,2021,,,,,,2025-01-26
GCF_019176455.1,IFAPA_SoseM_1,Solea senegalensis,28829,2021-07-09,2021,,,,,,2025-01-26
GCF_958295425.1,fSolSol10.1,Solea solea,90069,2023-07-06,2023,,,,,,2025-01-26
GCA_021229015.1,ASM2122901v1,Solen grandis,165599,2021-12-19,2021,,,,,,2025-01-26
GCF_016802725.1,UNIL_Sinv_3.0,Solenopsis invicta,13686,2021-02-03,2021,,,,,,2025-01-26
GCA_951411735.1,bSomMol1.h1.1,Somateria mollissima,76058,2023-06-27,2023,,,,,,2025-01-26
GCF_027595985.1,mSorAra2.pri,Sorex araneus,42254,2023-01-09,2023,,,,,,2025-01-26
GCF_900880675.1,fSpaAur1.1,Sparus aurata,8175,2019-07-30,2019,,,,,,2025-01-26
GCF_027358695.1,aSpeBom1.2.pri,Spea bombifrons,233779,2022-12-27,2022,,,,,,2025-01-26
GCA_964194105.1,mSpeCit3.1,Spermophilus citellus,9997,2024-06-28,2024,,,,,,2025-01-26
GCF_902148855.1,fSphaOr1.1,Sphaeramia orbicularis,375764,2019-07-03,2019,,,,,,2025-01-26
GCA_964657215.1,eeSphGran1.1,Sphaerechinus granularis,39374,2025-01-02,2025,,,,,,2025-01-26
GCF_021028975.2,MPM_Stown_v2.3,Sphaerodactylus townsendi,933632,2022-04-08,2022,,,,,,2025-01-26
GCA_964036195.1,nhSphHirs1.1,Sphaerolaimus hirsutus,319955,2024-05-12,2024,,,,,,2025-01-26
GCA_943590905.1,idSphTaen1.1,Sphaerophoria taeniata,2735243,2022-06-24,2022,,,,,,2025-01-26
GCA_964235305.1,nxSphBomb6.1,Sphaerularia bombi,364607,2024-08-31,2024,,,,,,2025-01-26
GCA_913789915.3,iySphMoni1.3,Sphecodes monilicornis,1190790,2022-02-09,2022,,,,,,2025-01-26
GCA_951509765.1,idSphMarg1.1,Sphenella marginata,594017,2023-05-15,2023,,,,,,2025-01-26
GCA_027474245.1,bSphHub1.pri,Spheniscus humboldti,9240,2022-12-28,2022,,,,,,2025-01-26
GCA_947568825.1,ilSphPina1.1,Sphinx pinastri,987436,2022-12-16,2022,,,,,,2025-01-26
GCA_964288835.1,ilSpiRosa1.hap1.1,Spialia rosae,1873866,2024-10-28,2024,,,,,,2025-01-26
GCA_964258965.1,ilSpiSert1.hap1.1,Spialia sertorius,509483,2024-09-05,2024,,,,,,2025-01-26
GCA_949699795.1,ilUrbSimp4.1,Spicauda simplicius,3056719,2023-04-08,2023,,,,,,2025-01-26
GCA_916048165.1,ilSpiLutu1.1,Spilarctia lutea,875881,2021-09-22,2021,,,,,,2025-01-26
GCA_905220595.1,ilSpiLubr1.1,Spilosoma lubricipeda,875880,2021-02-16,2021,,,,,,2025-01-26
GCA_964188045.1,ilSpiUrti1.hap1.1,Spilosoma urticae,988039,2024-06-21,2024,,,,,,2025-01-26
GCA_039654775.1,ASM3965477v1,Spinibarbus caldwelli,221414,2024-05-17,2024,,,,,,2025-01-26
GCA_947247005.1,xbSpiSoli1.1,Spisula solida,31201,2022-10-30,2022,,,,,,2025-01-26
GCA_963678985.1,xbSpiSubt1.1,Spisula subtruncata,31202,2023-12-10,2023,,,,,,2025-01-26
GCA_902829305.4,PGI_SPEXI_v6,Spodoptera exigua,7107,2022-10-08,2022,,,,,,2025-01-26
GCF_023101765.2,AGI-APGP_CSIRO_Sfru_2.0,Spodoptera frugiperda,7108,2022-08-26,2022,,,,,,2025-01-26
GCA_902850265.1,PGI_Spodlit_v1,Spodoptera littoralis,7109,2022-06-24,2022,,,,,,2025-01-26
GCF_002706865.2,ASM270686v3,Spodoptera litura,69820,2017-10-25,2017,,,,,,2025-01-26
GCA_041380405.1,SponNit_1.0,Spondylurus nitidus,3095121,2024-08-21,2024,,,,,,2025-01-26
GCA_963930835.2,odSpoOffi2.2,Spongia lamella,3062688,2024-07-02,2024,,,,,,2025-01-26
GCA_964213935.1,odSpoOffi1.1,Spongia officinalis,252964,2024-08-22,2024,,,,,,2025-01-26
GCA_949361645.1,odSpoLacu1.1,Spongilla lacustris,6055,2023-03-11,2023,,,,,,2025-01-26
GCA_963457725.1,fSprSpr1.1,Sprattus sprattus,196075,2023-09-20,2023,,,,,,2025-01-26
GCA_046118805.1,ASM4611880v1,Squaliobarbus curriculus,75372,2024-12-17,2024,,,,,,2025-01-26
GCA_022829025.1,ASM2282902v1,Squalius cephalus,8284,2022-04-08,2022,,,,,,2025-01-26
GCA_030390025.1,ASM3039002v1,Squalus acanthias,7797,2023-07-03,2023,,,,,,2025-01-26
GCA_964057025.1,ilStaLuce1.hap1.1,Standfussiana lucernea,988158,2024-05-19,2024,,,,,,2025-01-26
GCA_964211955.1,icStaEryt1.hap1.1,Staphylinus erythropterus,1553746,2024-08-02,2024,,,,,,2025-01-26
GCA_044707075.1,ASM4470707v1,Staurotypus triporcatus,55537,2024-11-13,2024,,,,,,2025-01-26
GCA_044657725.1,ASM4465772v1,Stegodyphus bicolor,407819,2024-11-07,2024,,,,,,2025-01-26
GCA_044657685.1,ASM4465768v1,Stegodyphus dumicola,202533,2024-11-07,2024,,,,,,2025-01-26
GCA_044657705.1,ASM4465770v1,Stegodyphus lineatus,175341,2024-11-07,2024,,,,,,2025-01-26
GCA_044660205.1,ASM4466020v1,Stegodyphus mimosarum,407821,2024-11-07,2024,,,,,,2025-01-26
GCA_044658445.1,ASM4465844v1,Stegodyphus sarasinorum,1566146,2024-11-07,2024,,,,,,2025-01-26
GCA_044658465.1,ASM4465846v1,Stegodyphus tentoriicola,202532,2024-11-07,2024,,,,,,2025-01-26
GCF_030684315.1,sSteTig4.hap1,Stegostoma tigrinum,3053191,2023-08-08,2023,,,,,,2025-01-26
GCA_000757645.3,ASM75764v3,Steinernema carpocapsae,34508,2019-06-05,2019,,,,,,2025-01-26
GCA_030435675.2,Sherm_1.1,Steinernema hermaphroditum,289476,2023-07-13,2023,,,,,,2025-01-26
GCA_943735885.1,iyStePhae1.1,Stelis phaeoptera,2249760,2022-06-24,2022,,,,,,2025-01-26
GCA_030522485.1,ASM3052248v1,Stenchaetothrips biformis,1100830,2023-07-26,2023,,,,,,2025-01-26
GCA_951394435.1,mSteCoe1.1,Stenella coeruleoalba,9737,2023-06-16,2023,,,,,,2025-01-26
GCA_964017025.1,iySteCulp1.1,Stenichneumon culpator,274346,2024-03-22,2024,,,,,,2025-01-26
GCA_028646385.1,Steno_bredanensis_HiC,Steno bredanensis,46167,2023-02-16,2023,,,,,,2025-01-26
GCA_963920205.1,ihSteCalc1.1,Stenodema calcarata,863834,2023-12-21,2023,,,,,,2025-01-26
GCA_944452665.1,ilSteBipu1.1,Stenoptilia bipunctidactyla,1660692,2022-07-01,2022,,,,,,2025-01-26
GCA_963583905.1,icSteMela1.1,Stenurella melanura,877990,2023-11-05,2023,,,,,,2025-01-26
GCA_963971135.1,icSteBima1.1,Stenus bimaculatus,1202164,2024-03-04,2024,,,,,,2025-01-26
GCA_009819605.1,bSteHir1.pri,Sterna hirundo,108405,2019-12-31,2019,,,,,,2025-01-26
GCA_916613615.1,xgSteCine2.1,Steromphala cineraria,216125,2021-10-01,2021,,,,,,2025-01-26
GCA_964194395.1,xbSteFlor3.1,Stewartia floridana,881254,2024-06-28,2024,,,,,,2025-01-26
GCA_942159475.1,wpSthLimi1.1,Sthenelais limicola,1210413,2022-06-10,2022,,,,,,2025-01-26
GCA_021234535.1,IOCAS_Schl_1.0,Stichopus chloronotus,240144,2021-12-20,2021,,,,,,2025-01-26
GCA_964212005.1,icStiScut1.hap1.1,Stictoleptura scutellata,879004,2024-08-02,2024,,,,,,2025-01-26
GCA_011074415.1,BPBGC_Snae_1.0,Stictonetta naevosa,45637,2020-03-10,2020,,,,,,2025-01-26
GCA_964276865.1,xcStiArct1.1,Stigmatoteuthis arcturi,2053936,2024-10-18,2024,,,,,,2025-01-26
GCA_933228675.1,idStoLuna1.1,Stomorhina lunata,1606781,2022-03-23,2022,,,,,,2025-01-26
GCF_963082655.1,idStoCalc2.1,Stomoxys calcitrans,35570,2023-08-09,2023,,,,,,2025-01-26
GCA_030674155.1,MNHN-Sthae-1,Stramonita haemastoma,134471,2023-08-08,2023,,,,,,2025-01-26
GCA_954870665.1,idStrSing1.1,Stratiomys singularior,511597,2023-07-14,2023,,,,,,2025-01-26
GCA_019095985.1,ASM1909598v1,Streblospio benedicti,95538,2021-07-06,2021,,,,,,2025-01-26
GCA_964273445.1,bStrDea1.hap1.1,Streptopelia decaocto,177147,2024-10-04,2024,,,,,,2025-01-26
GCA_901699155.2,bStrTur1.2,Streptopelia turtur,177155,2021-05-17,2021,,,,,,2025-01-26
GCA_949358305.1,qcStrAcum1.1,Strigamia acuminata,1255758,2023-04-08,2023,,,,,,2025-01-26
GCF_004027225.2,bStrHab1.2.pri,Strigops habroptila,2489341,2020-03-04,2020,,,,,,2025-01-26
GCA_031877785.1,bStrAlu1.hap2,Strix aluco,111821,2023-09-25,2023,,,,,,2025-01-26
GCF_001040885.1,S_ratti_ED321,Strongyloides ratti,34506,2014-09-18,2014,,,,,,2025-01-26
GCA_029582065.1,ASM2958206v1,Strongyloides stercoralis,6248,2023-04-06,2023,,,,,,2025-01-26
GCF_040807025.1,bStrCam1.hap1,Struthio camelus,8801,2024-07-22,2024,,,,,,2025-01-26
GCA_963662145.1,idStuBell1.1,Sturmia bella,569090,2023-12-06,2023,,,,,,2025-01-26
GCA_023376015.1,Svulgaris_vAU_1.1,Sturnus vulgaris,9172,2022-05-19,2022,,,,,,2025-01-26
GCA_964204865.1,kaStyClav1.hap1.1,Styela clava,7725,2024-07-27,2024,,,,,,2025-01-26
GCA_963675895.2,Splicata_v2,Styela plicata,7726,2024-03-17,2024,,,,,,2025-01-26
GCA_964205215.1,jaStyPist1.1,Stylophora pistillata,50429,2024-07-29,2024,,,,,,2025-01-26
GCA_958496365.1,ilSubMega1.1,Subacronicta megacephala,1870728,2023-07-18,2023,,,,,,2025-01-26
GCA_964274175.1,odSubSpea1.1,Suberites sp. UCMPWC859,283539,2024-11-08,2024,,,,,,2025-01-26
GCA_964659615.1,idSuiAffi2.hap1.1,Suillia affinis,2882903,2025-01-02,2025,,,,,,2025-01-26
GCA_949127995.1,idSuiVari3.1,Suillia variegata,1230148,2023-03-12,2023,,,,,,2025-01-26
GCF_024139225.1,mSunEtr1.pri.cur,Suncus etruscus,109475,2022-07-06,2022,,,,,,2025-01-26
GCF_006229205.1,meerkat_22Aug2017_6uvM2_HiC,Suricata suricatta,37032,2019-07-03,2019,,,,,,2025-01-26
GCF_000003025.6,Sscrofa11.1,Sus scrofa,9823,2017-02-07,2017,,,,,,2025-01-26
GCA_017957985.1,ASM1795798v1,Sus scrofa domesticus,9825,2021-04-15,2021,,,,,,2025-01-26
GCA_006511355.2,NSME_pig_1.2,Sus scrofa scrofa,415978,2021-04-09,2021,,,,,,2025-01-26
GCA_963971145.1,iySusPulc1.1,Sussaba pulchella,662494,2024-03-04,2024,,,,,,2025-01-26
GCF_964019385.1,ocSycCili1.1,Sycon ciliatum,27933,2024-03-29,2024,,,,,,2025-01-26
GCF_009819655.1,bSylAtr1.pri,Sylvia atricapilla,48155,2019-12-31,2019,,,,,,2025-01-26
GCA_014839755.1,bSylBor1.pri,Sylvia borin,73324,2020-10-02,2020,,,,,,2025-01-26
GCA_963854165.1,idSylCinc2.1,Sylvicola cinctus,1552766,2023-12-14,2023,,,,,,2025-01-26
GCA_015711505.1,Sylvilagus_bachmani_HiC,Sylvilagus bachmani,365149,2020-12-04,2020,,,,,,2025-01-26
GCA_949820135.1,mSylFlo1.10,Sylvilagus floridanus,9988,2023-04-19,2023,,,,,,2025-01-26
GCA_964198035.1,ioSymSang1.hap2.1,Sympetrum sanguineum,197176,2024-07-10,2024,,,,,,2025-01-26
GCA_947579665.1,ioSymStri1.1,Sympetrum striolatum,6969,2022-12-18,2022,,,,,,2025-01-26
GCF_028878055.3,NHGRI_mSymSyn1-v2.1_pri,Symphalangus syndactylus,9590,2024-01-05,2024,,,,,,2025-01-26
GCA_947650265.1,fSymMel2.1,Symphodus melops,171736,2022-12-21,2022,,,,,,2025-01-26
GCF_963678635.1,txSymRosc1.1,Symsagittifera roscoffensis,84072,2023-12-07,2023,,,,,,2025-01-26
GCA_029721515.1,BGI_Synver_1.0,Synanceia verrucosa,51996,2023-04-18,2023,,,,,,2025-01-26
GCA_936446665.2,ilSynAndr1.2,Synanthedon andrenaeformis,1108569,2022-09-22,2022,,,,,,2025-01-26
GCA_945859745.1,ilSynForm1.1,Synanthedon formicaeformis,301036,2022-07-22,2022,,,,,,2025-01-26
GCA_944738685.1,ilSynMyop1.1,Synanthedon myopaeformis,1108570,2022-07-13,2022,,,,,,2025-01-26
GCA_964332195.1,ilSynSphe1.hap1.1,Synanthedon spheciformis,233843,2024-11-08,2024,,,,,,2025-01-26
GCA_947623395.1,ilSynTipu2.1,Synanthedon tipuliformis,301680,2022-12-19,2022,,,,,,2025-01-26
GCA_918317495.1,ilSynVesp1.1,Synanthedon vespiformis,1660703,2021-10-28,2021,,,,,,2025-01-26
GCA_029718625.1,SKAU_1.1,Synaphobranchus kaupii,118154,2023-04-14,2023,,,,,,2025-01-26
GCA_044231675.1,ASM4423167v1,Synchiropus picturatus,586865,2024-11-04,2024,,,,,,2025-01-26
GCF_027744825.2,RoL_Sspl_1.0,Synchiropus splendidus,270530,2023-01-13,2023,,,,,,2025-01-26
GCF_019802595.1,ASM1980259v1,Syngnathoides biaculeatus,300417,2021-09-09,2021,,,,,,2025-01-26
GCF_901709675.1,fSynAcu1.2,Syngnathus acus,161584,2020-07-31,2020,,,,,,2025-01-26
GCF_024217435.2,RoL_Ssco_1.2,Syngnathus scovelli,161590,2022-10-17,2022,,,,,,2025-01-26
GCF_033458585.1,RoL_Styp_1.0,Syngnathus typhle,161592,2023-11-13,2023,,,,,,2025-01-26
GCA_905187475.1,idSyrPipi1.1,Syritta pipiens,34682,2021-02-02,2021,,,,,,2025-01-26
GCA_958431115.1,idSyrVitr1.1,Syrphus vitripennis,224256,2023-07-18,2023,,,,,,2025-01-26
GCA_905220375.1,idTacFera2.1,Tachina fera,631328,2021-02-16,2021,,,,,,2025-01-26
