assembly_accession,assembly_name,organism_name,organism_taxonomic_id,assembly_release_date,assembly_release_year,checkm_completeness,checkm_completeness_percentile,checkm_contamination,checkm_version,checkm_marker_count,collection_date
GCA_034621495.1,ASM3462149v1,Brassica oleracea var. gongylodes,109379,2023-12-28,2023,,,,,,2025-01-27
GCA_034640255.1,ASM3464025v1,Brassica oleracea var. italica,36774,2023-12-28,2023,,,,,,2025-01-27
GCA_034639375.1,ASM3463937v1,Brassica oleracea var. palmifolia,2070382,2023-12-28,2023,,,,,,2025-01-27
GCA_034621515.1,ASM3462151v1,Brassica oleracea var. ramosa,178614,2023-12-28,2023,,,,,,2025-01-27
GCA_034639625.1,ASM3463962v1,Brassica oleracea var. sabellica,2650123,2023-12-28,2023,,,,,,2025-01-27
GCA_034639995.1,ASM3463999v1,Brassica oleracea var. viridis,3713,2023-12-28,2023,,,,,,2025-01-27
GCA_030704385.1,ASM3070438v1,Brassica rapa var. purpuraria,386281,2023-08-14,2023,,,,,,2025-01-27
GCA_950022295.1,lpBroSter1.1,Bromus sterilis,55777,2023-06-27,2023,,,,,,2025-01-27
GCA_963457585.1,dcSpeBocc1.1,Spergularia bocconei,1053398,2023-09-20,2023,,,,,,2025-01-27
GCA_028749045.1,ASM2874904v1,Cupressus sempervirens,13469,2023-02-21,2023,,,,,,2025-01-27
GCA_963854785.1,ddVacViti1.1,Vaccinium vitis-idaea,180772,2023-12-15,2023,,,,,,2025-01-27
GCA_029856935.1,ASM2985693v1,Cyclocarya paliurus,117167,2023-04-26,2023,,,,,,2025-01-27
GCA_963853835.1,daCalOffi1.1,Calendula officinalis,41496,2023-12-12,2023,,,,,,2025-01-27
GCA_033971965.1,UNAM_Cfic_1.0,Cucurbita ficifolia,37645,2023-11-29,2023,,,,,,2025-01-27
GCA_963920785.1,csSphCont2.1,Sphagnum contortum,128191,2023-12-25,2023,,,,,,2025-01-27
GCA_032871835.1,Dipteronia_dye,Dipteronia dyeriana,168575,2023-10-27,2023,,,,,,2025-01-27
GCA_027789145.1,ASM2778914v1,Solanum arcanum,376710,2023-01-13,2023,,,,,,2025-01-27
GCA_032402905.1,ASM3240290v1,Khaya senegalensis,587579,2023-10-05,2023,,,,,,2025-01-27
GCA_028830015.1,ASM2883001v1,Eucalyptus grandis x Eucalyptus urophylla,192399,2023-02-24,2023,,,,,,2025-01-27
GCA_028551395.1,ASM2855139v1,Casuarina glauca,3522,2023-02-08,2023,,,,,,2025-01-27
GCA_032847665.1,ASM3284766v1,Solanum chilense,4083,2023-10-20,2023,,,,,,2025-01-27
GCA_963667165.1,ddBarVulg1.1,Barbarea vulgaris,50459,2023-12-09,2023,,,,,,2025-01-27
GCA_030444885.1,ASM3044488v1,Citrus sp. QX-2021,2899277,2023-07-13,2023,,,,,,2025-01-27
GCA_028551475.1,ASM2855147v1,Casuarina equisetifolia,3523,2023-02-08,2023,,,,,,2025-01-27
GCA_028551485.1,ASM2855148v1,Casuarina cunninghamiana,29737,2023-02-08,2023,,,,,,2025-01-27
GCA_027742785.1,ASM2774278v1,Vigna reflexopilosa,157742,2023-01-12,2023,,,,,,2025-01-27
GCA_948465745.1,dcCheAlbu1.1,Chenopodium album,3559,2023-02-03,2023,,,,,,2025-01-27
GCA_034663535.1,C.limon_PB_Hap2,Citrus x limon,2708,2023-12-28,2023,,,,,,2025-01-27
GCA_963210345.1,drIngOers1.1,Inga oerstediana,486073,2023-08-19,2023,,,,,,2025-01-27
GCA_963242795.1,drIngLeio1.1,Inga leiocalycina,486065,2023-08-20,2023,,,,,,2025-01-27
GCA_963855925.1,drIngLaur1.1,Inga laurina,487684,2023-12-15,2023,,,,,,2025-01-27
GCA_950106755.1,cbCliDend2.1,Climacium dendroides,70131,2023-05-01,2023,,,,,,2025-01-27
GCA_951799425.1,drIleAqui2.1,Ilex aquifolium,4298,2023-05-27,2023,,,,,,2025-01-27
GCA_963580275.1,drCraLaev2.1,Crataegus laevigata,298643,2023-11-05,2023,,,,,,2025-01-27
GCA_033972805.1,Hmc_Veitchii_p1.0,Hydrangea macrophylla subsp. macrophylla,1206467,2023-11-29,2023,,,,,,2025-01-27
GCA_030378225.1,ASM3037822v1,Knoxia roxburghii,1905575,2023-06-30,2023,,,,,,2025-01-27
GCA_963277665.1,drVisAlbu1.1,Viscum album,3972,2023-10-07,2023,,,,,,2025-01-27
GCA_030407365.1,ASM3040736v1,Solanum americanum,109975,2023-07-06,2023,,,,,,2025-01-27
GCA_030411765.1,ASM3041176v1,Eleusine indica,29674,2023-07-06,2023,,,,,,2025-01-27
GCA_029891385.1,ASM2989138v1,Erythroxylum novogranatense,1862640,2023-05-15,2023,,,,,,2025-01-27
GCA_027475655.1,ASM2747565v1,Sesamum schinzianum,768545,2023-01-03,2023,,,,,,2025-01-27
GCA_030169165.1,ASM3016916v1,Centaurea solstitialis,347529,2023-06-06,2023,,,,,,2025-01-27
GCA_034768395.1,NDSU_LiLewi_1.0,Linum lewisii,586382,2023-12-29,2023,,,,,,2025-01-27
GCA_948329865.1,daLinVulg1.1,Linaria vulgaris,43171,2023-01-28,2023,,,,,,2025-01-27
GCA_963555705.1,daLigVulg1.1,Ligustrum vulgare,13597,2023-10-05,2023,,,,,,2025-01-27
GCA_032690845.1,Eleusine_coracana_v1.0,Eleusine coracana subsp. coracana,191504,2023-11-02,2023,,,,,,2025-01-27
GCA_963573325.1,drAstGlyc1.1,Astragalus glycyphyllos,83862,2023-10-29,2023,,,,,,2025-01-27
GCA_963920545.1,ddLepDidy1.1,Lepidium didymum,398450,2023-12-23,2023,,,,,,2025-01-27
GCA_030762865.1,ASM3076286v1,Leonurus japonicus,4138,2023-08-21,2023,,,,,,2025-01-27
GCA_028984105.1,UGA_lav_v1,Lavandula angustifolia,39329,2023-03-06,2023,,,,,,2025-01-27
GCA_030444775.1,ASM3044477v1,Atalantia buxifolia,76974,2023-07-14,2023,,,,,,2025-01-27
GCA_948330725.1,daSheArve1.1,Sherardia arvensis,29803,2023-01-26,2023,,,,,,2025-01-27
GCA_029255685.2,ASM2925568v2,Silene conica,39875,2023-09-29,2023,,,,,,2025-01-27
GCA_949927565.1,Lactuca_saligna,Lactuca saligna,75948,2023-06-27,2023,,,,,,2025-01-27
GCA_034769765.1,ASM3476976v1,Lablab purpureus,35936,2023-12-29,2023,,,,,,2025-01-27
GCA_963169125.1,drHumLupu1.1,Humulus lupulus,3486,2023-08-19,2023,,,,,,2025-01-27
GCA_028015225.1,CAF_CaMyos_1.0,Carex myosuroides,140873,2023-01-31,2023,,,,,,2025-01-27
GCA_034642395.1,ASM3464239v1,Vigna nakashimae,157749,2023-12-27,2023,,,,,,2025-01-27
GCA_036186865.1,ASM3618686v1,Eustoma grandiflorum,52518,2023-09-02,2023,,,,,,2025-01-27
GCA_914767535.2,ucDunPrim2.2,Dunaliella primolecta,257627,2023-07-14,2023,,,,,,2025-01-27
GCA_031770325.1,CAF_BolPas_1.0,Bolboschoenus planiculmis,651555,2023-09-22,2023,,,,,,2025-01-27
GCA_951800085.1,drComPalu1.1,Comarum palustre,57932,2023-05-27,2023,,,,,,2025-01-27
GCA_029948455.1,IEDA_Sros_1.0,Solanum rostratum,45839,2023-05-08,2023,,,,,,2025-01-27
GCA_029867415.1,Vvil1.0,Vicia villosa,3911,2023-04-26,2023,,,,,,2025-01-27
GCA_033060915.1,ASM3306091v1,Euryodendron excelsum,194712,2023-10-27,2023,,,,,,2025-01-27
GCA_031304145.1,ASM3130414v1,Cardiospermum halicacabum,289799,2023-09-14,2023,,,,,,2025-01-27
GCA_963920765.1,cbUloCris4.1,Ulota crispa,140636,2023-12-25,2023,,,,,,2025-01-27
GCA_963576765.1,ddDraInca1.1,Draba incana,311941,2023-11-03,2023,,,,,,2025-01-27
GCA_031230405.1,ASM3123040v1,Solanum verrucosum,315347,2023-09-07,2023,,,,,,2025-01-27
GCA_028015245.1,CEMPS_Cocculta_1.0,Cardamine occulta,2054765,2023-01-26,2023,,,,,,2025-01-27
GCA_948472305.1,Hedin2 genome v1,Vicia faba,3906,2023-05-11,2023,,,,,,2025-01-27
GCA_030762895.1,ZD_Sfla_1.0,Sophora flavescens,49840,2023-08-21,2023,,,,,,2025-01-27
GCA_033220585.1,ASM3322058v1,Dipteronia sinensis,43782,2023-11-03,2023,,,,,,2025-01-27
GCA_027562315.1,ASM2756231v1,Costus pulverulentus,160685,2023-01-09,2023,,,,,,2025-01-27
GCA_030142015.1,ASM3014201v1,Brasenia schreberi,4424,2023-06-05,2023,,,,,,2025-01-27
GCA_954870475.1,daEupConf1.1,Euphrasia confusa,475003,2023-07-15,2023,,,,,,2025-01-27
GCA_030954485.1,USVL531_CMuc_1.0,Citrullus lanatus subsp. mucosospermus,519315,2023-09-05,2023,,,,,,2025-01-27
GCA_034554625.1,USDA_Bvm_604511_v1.2,Beta vulgaris subsp. maritima,350892,2023-12-26,2023,,,,,,2025-01-27
GCA_034703905.1,C.berlandieri_1.0,Chenopodium berlandieri,345311,2023-12-28,2023,,,,,,2025-01-27
GCA_963580455.1,drEuoEuro1.1,Euonymus europaeus,123417,2023-11-04,2023,,,,,,2025-01-27
GCA_963556465.1,dmBerVulg1.1,Berberis vulgaris,258209,2023-10-17,2023,,,,,,2025-01-27
GCA_029378325.1,ASM2937832v1,Elaeagnus macrophylla,796727,2023-03-28,2023,,,,,,2025-01-27
GCF_963576675.1,ddEupLath1.1,Euphorbia lathyris,212925,2023-11-03,2023,,,,,,2025-01-27
GCA_028411795.1,ASM2841179v1,Euphorbia peplus,38846,2023-02-02,2023,,,,,,2025-01-27
GCA_963556525.1,C_excelsa_V5,Cochlearia excelsa,157165,2023-10-17,2023,,,,,,2025-01-27
GCA_034509565.1,PI306540_Tmono,Triticum monococcum,4568,2023-12-27,2023,,,,,,2025-01-27
GCA_044588995.1,V096.hap1_v1.0,Vitis labrusca x Vitis vinifera,105599,2024-11-08,2024,,,,,,2025-01-27
GCA_044592045.1,V018.hap1_v1.0,Vitis mustangensis x V. labrusca x V. rupestris x V. riparia x V. vinifera,3079804,2024-11-08,2024,,,,,,2025-01-27
GCA_040894075.1,ASM4089407v1,Rhodiola chrysanthemifolia,202998,2024-07-30,2024,,,,,,2025-01-27
GCA_040869135.1,ASM4086913v1,Rhodiola kirilowii,203008,2024-07-30,2024,,,,,,2025-01-27
GCA_044588415.1,V123.hap1_v1.0,Vitis pseudoreticulata,231512,2024-11-08,2024,,,,,,2025-01-27
GCA_963921465.1,WRC_timopheevii_genome_with_organelles,Triticum timopheevii,4570,2024-01-13,2024,,,,,,2025-01-27
GCA_044646525.1,V117.hap1_v1.0,Vitis piasezkii,228411,2024-11-08,2024,,,,,,2025-01-27
GCA_044588375.1,V125.hap1_v1.0,Vitis pseudoreticulata x Vitis vinifera,535272,2024-11-08,2024,,,,,,2025-01-27
GCA_037890665.2,WGT2T_hap1,Vitis retordii,1046264,2024-03-28,2024,,,,,,2025-01-27
GCA_040802705.1,Rb_GZU_1.0,Rhododendron bailiense,3036663,2024-07-22,2024,,,,,,2025-01-27
GCA_964106905.1,drUlmGlab3.hap1.1,Ulmus glabra,172265,2024-06-06,2024,,,,,,2025-01-27
GCA_041381145.1,JAF_U.parvifolia_1.0,Ulmus parvifolia,63058,2024-08-21,2024,,,,,,2025-01-27
GCA_043380935.1,ASM4338093v1,Zizania latifolia,58934,2024-10-21,2024,,,,,,2025-01-27
GCA_045838565.1,V058.hap1_v1.0,Vitis vinifera x Vitis amurensis,2611277,2024-12-09,2024,,,,,,2025-01-27
GCA_044591195.1,V037.hap1_v1.0,Vitis labrusca x Vitis riparia,651388,2024-11-08,2024,,,,,,2025-01-27
GCA_044588265.1,V126.hap1_v1.0,Vitis bryoniifolia var. bryoniifolia,1167251,2024-11-08,2024,,,,,,2025-01-27
GCA_964102825.1,dhQuePetr1.hap1.1,Quercus petraea,38865,2024-06-06,2024,,,,,,2025-01-27
GCA_035136125.1,Qrubra_687_v2.0,Quercus rubra,3512,2024-01-05,2024,,,,,,2025-01-27
GCA_040583985.1,ASM4058398v1,Vigna radiata,157791,2024-07-11,2024,,,,,,2025-01-27
GCA_041283835.1,ASM4128383v1,Pyrus x bretschneideri,225117,2024-08-15,2024,,,,,,2025-01-27
GCA_036321655.1,ASM3632165v1,Quercus alba,3513,2024-01-31,2024,,,,,,2025-01-27
GCA_044591225.1,V036.hap1_v1.0,Vitis berlandieri x Vitis riparia x Vitis labrusca,3079800,2024-11-08,2024,,,,,,2025-01-27
GCA_044588575.1,V107.hap2_v1.0,Vitis betulifolia,345145,2024-11-08,2024,,,,,,2025-01-27
GCA_040438285.1,BJFU_zoysia2.1,Zoysia japonica,309978,2024-07-02,2024,,,,,,2025-01-27
GCA_964341355.1,dhQueIlex1.hap2.1,Quercus ilex,58334,2024-11-27,2024,,,,,,2025-01-27
GCA_036346415.1,KIB_Rgui_2,Raddia guianensis,1482630,2024-02-02,2024,,,,,,2025-01-27
GCA_044592335.1,V008.hap2_v1.0,Vitis heyneana,345147,2024-11-08,2024,,,,,,2025-01-27
GCA_040143545.1,ReSoon,Reaumuria songarica,194564,2024-06-13,2024,,,,,,2025-01-27
GCA_042244285.1,JAF_Wufan_1.0,Vaccinium bracteatum,276782,2024-09-25,2024,,,,,,2025-01-27
GCA_016081115.2,ASM1608111v2,Rehmannia glutinosa,99300,2024-02-23,2024,,,,,,2025-01-27
GCA_964188135.1,drUrtDioi1.1,Urtica dioica,3501,2024-06-21,2024,,,,,,2025-01-27
GCA_964270735.1,daRhiMino1.hap1.1,Rhinanthus minor,254782,2024-09-29,2024,,,,,,2025-01-27
GCA_036346355.1,KIB_Rrac_1,Rhipidocladum racemiflorum,464972,2024-02-02,2024,,,,,,2025-01-27
GCA_037832385.1,SYSU_Rhapic_HiC,Rhizophora apiculata,106626,2024-04-01,2024,,,,,,2025-01-27
GCA_964030465.3,lpUroDecu1.2,Urochloa decumbens,240449,2024-10-28,2024,,,,,,2025-01-27
GCA_044589825.1,V077.hap2_v1.0,Vitis labrusca x Vitis berlandieri,3079802,2024-11-08,2024,,,,,,2025-01-27
GCA_964341555.1,dmRanScel1.hap1.1,Ranunculus sceleratus,147635,2024-11-29,2024,,,,,,2025-01-27
GCA_964059225.1,daVerVern1.1,Veronica verna,195145,2024-06-05,2024,,,,,,2025-01-27
GCA_964188015.1,daVerTrip1.1,Veronica triphyllos,195143,2024-06-21,2024,,,,,,2025-01-27
GCA_964211895.1,daVerArve1.hap1.1,Veronica arvensis,46032,2024-08-01,2024,,,,,,2025-01-27
GCA_964305475.1,daVerNigr1.hap1.1,Verbascum nigrum,90364,2024-11-07,2024,,,,,,2025-01-27
GCA_044588485.1,V112.hap2_v1.0,Vitis davidii,103354,2024-11-08,2024,,,,,,2025-01-27
GCA_964197965.1,daVerSerp1.hap1.1,Veronica serpyllifolia,164258,2024-07-10,2024,,,,,,2025-01-27
GCA_046195345.1,ASM4619534v1,Riccia sorocarpa,122646,2024-12-18,2024,,,,,,2025-01-27
GCA_045791845.1,Sto_11H31,Solanum stoloniferum,62892,2024-12-06,2024,,,,,,2025-01-27
GCA_035236585.1,ASM3523658v1,Warburgia ugandensis,549619,2024-01-08,2024,,,,,,2025-01-27
GCA_042480485.1,VE_new,Vriesea erythrodactylon,1093664,2024-10-03,2024,,,,,,2025-01-27
GCA_036553645.1,ASM3655364v1,Solanum okadae,73575,2024-02-12,2024,,,,,,2025-01-27
GCA_964243065.1,daSolNigr1.hap1.1,Solanum nigrum,4112,2024-08-31,2024,,,,,,2025-01-27
GCA_044592585.1,V005.hap1_v1.0,Vitis yunnanensis,1306156,2024-11-08,2024,,,,,,2025-01-27
GCA_964205165.1,ddSamVale1.1,Samolus valerandi,59985,2024-07-29,2024,,,,,,2025-01-27
GCA_964271845.2,daXanOrie1.1,Xanthium orientale,1534734,2024-12-05,2024,,,,,,2025-01-27
GCA_046125935.1,ASM4612593v1,Stylosanthes angustifolia,79067,2024-12-17,2024,,,,,,2025-01-27
GCA_039657365.1,ASM3965736v1,Stephania yunnanensis,152371,2024-05-17,2024,,,,,,2025-01-27
GCA_039657345.1,ASM3965734v1,Stephania japonica,461633,2024-05-17,2024,,,,,,2025-01-27
GCA_039657325.1,ASM3965732v1,Stephania cephalantha,152367,2024-05-17,2024,,,,,,2025-01-27
GCA_040448445.1,Spodiopogon sagittifolius,Spodiopogon sagittifolius,1642874,2024-07-02,2024,,,,,,2025-01-27
GCA_963970345.1,csSphTroe1.h1.1,Sphagnum troendelagicum,128251,2024-06-18,2024,,,,,,2025-01-27
GCA_963921925.1,csSphTene1.1,Sphagnum tenellum,128247,2024-02-09,2024,,,,,,2025-01-27
GCA_963971075.1,csSphJens1.h1.1,Sphagnum jensenii,128206,2024-06-18,2024,,,,,,2025-01-27
GCA_041381175.1,UTM_Sdiv_1.0,Salvia divinorum,28513,2024-08-21,2024,,,,,,2025-01-27
GCA_039639735.1,ASM3963973v1,Sorghum bicolor subsp. drummondii,171959,2024-05-14,2024,,,,,,2025-01-27
GCA_036937905.1,ASM3693790v1,Salvia rosmarinus,39367,2024-03-06,2024,,,,,,2025-01-27
GCA_041430365.1,ASM4143036v1,Salvia sclarea,38869,2024-08-23,2024,,,,,,2025-01-27
GCA_041222595.1,AGROSAVIA_Stubadg_DC_v3,Solanum tuberosum subsp. andigenum,80418,2024-08-13,2024,,,,,,2025-01-27
GCA_043643395.1,ASM4364339v1,Suaeda salsa,126914,2024-10-24,2024,,,,,,2025-01-27
GCA_040167595.1,Saponaria_officinalis_var_Norfolk2_v1.0,Saponaria officinalis,3572,2024-06-14,2024,,,,,,2025-01-27
GCA_035048845.1,SB22,Solanum bulbocastanum,147425,2024-01-04,2024,,,,,,2025-01-27
GCA_044591335.1,V031.hap1_v1.0,Vitis wuhanensis,2021215,2024-11-08,2024,,,,,,2025-01-27
GCA_036898165.1,MJU_Smar_1.0,Silybum marianum,92921,2024-02-28,2024,,,,,,2025-01-27
GCA_044589775.1,V079.hap1_v1.0,Vitis wilsoniae,1046265,2024-11-08,2024,,,,,,2025-01-27
GCA_036507275.1,ASM3650727v1,Sicyos edulis,184140,2024-02-22,2024,,,,,,2025-01-27
GCA_041294725.1,SMT2T_hap2,Vitis vinifera x Vitis labrusca,2817680,2024-08-15,2024,,,,,,2025-01-27
GCA_035235625.1,ASM3523562v1,Saururus chinensis,54806,2024-01-08,2024,,,,,,2025-01-27
GCA_041870115.1,ASM4187011v1,Saussurea bogedaensis,2291728,2024-09-10,2024,,,,,,2025-01-27
GCA_964200675.1,lpSchLacu1.1,Schoenoplectus lacustris,76502,2024-07-24,2024,,,,,,2025-01-27
GCA_037127355.1,CAF_SchTab_1.0,Schoenoplectus tabernaemontani,316508,2024-03-14,2024,,,,,,2025-01-27
GCA_964058795.1,lpSchTriq1.1,Schoenoplectus triqueter,316510,2024-06-05,2024,,,,,,2025-01-27
GCA_039764185.1,ASM3976418v1,Tamarix austromongolica,262213,2024-05-22,2024,,,,,,2025-01-27
GCA_964205315.1,dcTamGall1.hap1.1,Tamarix gallica,125585,2024-07-29,2024,,,,,,2025-01-27
GCA_044588595.1,V106.hap2_v1.0,Vitis sinocinerea,153477,2024-11-08,2024,,,,,,2025-01-27
GCA_964197745.1,laTriPals1.1,Triglochin palustris,403040,2024-07-06,2024,,,,,,2025-01-27
GCA_964059935.1,drTriStri1.hap1.1,Trifolium striatum,97043,2024-06-06,2024,,,,,,2025-01-27
GCA_036507285.1,ASM3650728v1,Trichosanthes cucumerina,50543,2024-02-22,2024,,,,,,2025-01-27
GCA_041296325.1,ASM4129632v1,Zanthoxylum nitidum,354528,2024-08-16,2024,,,,,,2025-01-27
GCA_043381455.1,UWM_Rflu_1.0,Riccia fluitans,41844,2024-10-21,2024,,,,,,2025-01-27
GCA_041053305.1,ASM4105330v1,Zanthoxylum armatum,67938,2024-08-09,2024,,,,,,2025-01-27
GCA_035582545.1,ASM3558254v1,Trapa natans,22666,2024-01-12,2024,,,,,,2025-01-27
GCA_044591185.1,V038.hap1_v1.0,Vitis rupestris,103352,2024-11-08,2024,,,,,,2025-01-27
GCA_964340665.1,cbRhyTene4.1,Rhynchostegiella tenella,170457,2024-11-18,2024,,,,,,2025-01-27
GCA_964467675.1,cbRhyMega1.1,Rhynchostegium megapolitanum,568243,2024-12-07,2024,,,,,,2025-01-27
GCA_041296365.1,ASM4129636v1,Sageretia thea,72166,2024-08-16,2024,,,,,,2025-01-27
GCA_040801835.1,Saba01F-Hap-a,Salix babylonica,75706,2024-07-22,2024,,,,,,2025-01-27
GCA_964035475.1,ddSalCapr1.1,Salix caprea,172267,2024-04-29,2024,,,,,,2025-01-27
GCA_964264315.1,daTanVulg1.hap1.1,Tanacetum vulgare,128002,2024-09-21,2024,,,,,,2025-01-27
GCA_964204775.1,daTanPart1.hap1.1,Tanacetum parthenium,127999,2024-07-27,2024,,,,,,2025-01-27
GCA_038025085.1,ASM3802508v1,Tetragonia tetragonoides,45318,2024-04-17,2024,,,,,,2025-01-27
GCA_964059535.1,daTraPrat1.hap1.1,Tragopogon pratensis,41653,2024-06-06,2024,,,,,,2025-01-27
GCA_045280955.1,ASM4528095v1,Rosa hugonis,267238,2024-12-02,2024,,,,,,2025-01-27
GCA_042479765.1,TD_new,Tillandsia duratii,294049,2024-10-03,2024,,,,,,2025-01-27
GCA_947034885.2,cbThuTama2.2,Thuidium tamariscinum,67428,2024-03-03,2024,,,,,,2025-01-27
GCA_036013995.1,ASM3601399v1,Theobroma grandiflorum,108881,2024-01-24,2024,,,,,,2025-01-27
GCA_040669985.1,JYZ_01,Rosa laevigata,74652,2024-07-19,2024,,,,,,2025-01-27
GCA_037428765.1,ASM3742876v1,Rubia yunnanensis,1650721,2024-03-27,2024,,,,,,2025-01-27
GCA_040183295.1,ASM4018329v1,Rubus argutus,59490,2024-06-17,2024,,,,,,2025-01-27
GCA_964235055.1,drRubCaes1.hap1.1,Rubus caesius,75065,2024-08-31,2024,,,,,,2025-01-27
GCA_043235775.1,ASM4323577v1,Abeliophyllum distichum,126358,2024-10-16,2024,,,,,,2025-01-27
GCA_041475425.1,ASM4147542v1,Hypericum perforatum subsp. chinense,1137468,2024-08-29,2024,,,,,,2025-01-27
GCA_963978565.1,Citrullus_colocynthis.asm-v1,Citrullus colocynthis,252529,2024-07-06,2024,,,,,,2025-01-27
GCA_039644935.1,ASM3964493v1,Citrullus ecirrhosus,260672,2024-05-14,2024,,,,,,2025-01-27
GCA_036169605.1,PB533_SCSK_HAP1,Citrus reticulata,85571,2024-01-26,2024,,,,,,2025-01-27
GCA_046118865.1,ASM4611886v1,Citrus inodora,416197,2024-12-17,2024,,,,,,2025-01-27
GCA_046118965.1,ASM4611896v1,Citrus glauca,76963,2024-12-17,2024,,,,,,2025-01-27
GCA_046118905.1,ASM4611890v1,Citrus garrawayi,231467,2024-12-17,2024,,,,,,2025-01-27
GCA_037179405.1,UCR_Fairchild_v1.0,Citrus clementina x Citrus x tangelo,1928916,2024-03-18,2024,,,,,,2025-01-27
GCA_046119255.1,ASM4611925v1,Citrus australis,341934,2024-12-17,2024,,,,,,2025-01-27
GCA_046119265.1,ASM4611926v1,Citrus australasica,416196,2024-12-17,2024,,,,,,2025-01-27
GCA_039644925.1,ASM3964492v1,Citrullus rehmii,260675,2024-05-14,2024,,,,,,2025-01-27
GCA_039645035.1,ASM3964503v1,Citrullus naudinianus,252528,2024-05-14,2024,,,,,,2025-01-27
GCA_038049695.1,ASM3804969v1,Cinnamomum chago,1757932,2024-04-10,2024,,,,,,2025-01-27
GCA_046055965.1,ASM4605596v1,Cinchona calisaya,153742,2024-12-16,2024,,,,,,2025-01-27
GCA_042465335.1,ASM4246533v1,Chamaerops humilis,54446,2024-10-01,2024,,,,,,2025-01-27
GCA_044986365.1,ASM4498636v1,Chaenomeles sinensis,36622,2024-11-16,2024,,,,,,2025-01-27
GCA_036936925.1,ASM3693692v1,Cenchrus fungigraminus,2981182,2024-03-01,2024,,,,,,2025-01-27
GCA_040543015.1,ASM4054301v1,Castanopsis eyrei,425820,2024-07-08,2024,,,,,,2025-01-27
GCA_040712315.1,ASM4071231v1,Castanea sativa,21020,2024-07-15,2024,,,,,,2025-01-27
GCA_964058815.1,lpCarSylv1.1,Carex sylvatica,241234,2024-06-05,2024,,,,,,2025-01-27
GCA_964058835.2,lpCarRost1.2,Carex rostrata,241230,2024-11-21,2024,,,,,,2025-01-27
GCA_964374305.1,lpCarRipa1.hap1.1,Carex riparia,312765,2024-12-01,2024,,,,,,2025-01-27
GCA_964058885.1,lpCarPend1.1,Carex pendula,312760,2024-06-05,2024,,,,,,2025-01-27
GCA_964214065.1,lpCarLaev1.1,Carex laevigata,372271,2024-08-26,2024,,,,,,2025-01-27
GCA_964341605.1,lpCarExte1.hap1.1,Carex extensa,241207,2024-11-28,2024,,,,,,2025-01-27
GCA_964058785.1,lpCarDivu1.1,Carex divulsa,240680,2024-06-05,2024,,,,,,2025-01-27
GCA_964300405.1,daCheTaga1.hap1.1,Cheirolophus tagananensis,65001,2024-10-28,2024,,,,,,2025-01-27
GCA_040571405.1,ASM4057140v1,Chenopodium quinoa,63459,2024-07-09,2024,,,,,,2025-01-27
GCA_041138505.1,ASM4113850v1,Cibotium barometz,29588,2024-08-12,2024,,,,,,2025-01-27
GCA_044231395.1,ASM4423139v1,Chrysosplenium macrophyllum,2306215,2024-11-04,2024,,,,,,2025-01-27
GCA_038396795.1,Version 1,Chloropicon roscoffensis,1461544,2024-04-20,2024,,,,,,2025-01-27
GCA_964197715.1,lpCarDepa1.1,Carex depauperata,234461,2024-07-06,2024,,,,,,2025-01-27
GCA_039657385.1,ASM3965738v1,Citrus x changshan-huyou,2935761,2024-05-17,2024,,,,,,2025-01-27
GCA_040802135.1,Ech_canu_v1,Erysimum cheiranthoides,330168,2024-07-22,2024,,,,,,2025-01-27
GCA_964339025.1,drEroMosc1.hap1.1,Erodium moschatum,337392,2024-11-09,2024,,,,,,2025-01-27
GCA_963921825.1,drEroMari8.1,Erodium maritimum,337391,2024-01-12,2024,,,,,,2025-01-27
GCA_043793545.1,ASM4379354v1,Eriobotrya japonica,32224,2024-10-25,2024,,,,,,2025-01-27
GCA_039707655.1,ASM3970765v1,Elymus sibiricus,52830,2024-05-20,2024,,,,,,2025-01-27
GCA_964058905.1,lpEleQuin1.1,Eleocharis quinqueflora,46325,2024-06-05,2024,,,,,,2025-01-27
GCA_000441515.2,EO12.1,Elaeis oleifera,80265,2024-08-09,2024,,,,,,2025-01-27
GCA_037974685.1,Ehretia_macrophylla_pri_v1.0,Ehretia macrophylla,163083,2024-04-08,2024,,,,,,2025-01-27
GCA_964291055.3,drEbeCret1.3,Ebenus cretica,754874,2024-12-05,2024,,,,,,2025-01-27
GCA_041381385.1,Dunnia_sinensis_1.0,Dunnia sinensis,187337,2024-08-21,2024,,,,,,2025-01-27
GCA_963921425.1,drDryOcto1.1,Dryas octopetala,57948,2024-01-10,2024,,,,,,2025-01-27
GCA_040764665.1,CNAP_Dsew_1.0,Drepanocaryum sewerzowii,392624,2024-07-18,2024,,,,,,2025-01-27
GCA_040741935.1,ASM4074193v1,Eleocharis dulcis,110284,2024-07-16,2024,,,,,,2025-01-27
GCA_040181865.1,BTMC_D.rupestre_1.0,Dracocephalum rupestre,587660,2024-06-14,2024,,,,,,2025-01-27
GCA_042479365.1,FkHapA,Firmiana kwangsiensis,1863013,2024-10-03,2024,,,,,,2025-01-27
GCA_964200655.1,drFilUlma1.1,Filipendula ulmaria,57917,2024-07-24,2024,,,,,,2025-01-27
GCA_964188195.1,daFilLute1.hap1.1,Filago lutescens,702235,2024-06-21,2024,,,,,,2025-01-27
GCA_038430175.1,ASM3843017v1,Ficus hirta,309429,2024-04-24,2024,,,,,,2025-01-27
